184;Van Laack;;44;130;120;84;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
185;Van Laack;;45;138;130;86;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
186;Van Laack;;46;138;130;86;5;68;;;;Langarm;Business/Tailer Fit;;;;;;;20130407
187;Van Laack;;37;110;98;80;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
188;Van Laack;;38;110;98;80;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
189;Van Laack;;39;116;104;81;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
190;Van Laack;;40;116;104;81;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
191;Van Laack;;41;122;110;82;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
192;Van Laack;;42;122;110;82;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
193;Van Laack;;43;130;120;84;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
194;Van Laack;;44;130;120;84;5;23;5;;;;Halbarm;Business/Tailer Fit;;;;;;20130407
195;Van Laack;;45;138;130;86;5;25;;;;Halbarm;Business/Tailer Fit;;;;;;;20130407
196;Van Laack;;46;138;130;86;5;25;;;;Halbarm;Business/Tailer Fit;;;;;;;20130407
197;Van Laack;;37;112;106;80;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
198;Van Laack;;37;112;106;80;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
199;Van Laack;;38;112;106;80;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
200;Van Laack;;38;112;106;80;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
201;Van Laack;;39;118;112;81;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
202;Van Laack;;39;118;112;81;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
203;Van Laack;;40;118;112;81;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
204;Van Laack;;40;118;112;81;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
205;Van Laack;;41;124;118;82;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
206;Van Laack;;41;124;118;82;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
207;Van Laack;;42;124;118;82;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
208;Van Laack;;42;124;118;82;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
209;Van Laack;;43;132;130;84;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
210;Van Laack;;43;132;130;84;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
211;Van Laack;;44;132;130;84;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
212;Van Laack;;44;132;130;84;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
213;Van Laack;;45;140;144;86;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
214;Van Laack;;45;140;144;86;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
215;Van Laack;;46;140;144;86;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
216;Van Laack;;46;140;144;86;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
217;Van Laack;;47;148;154;88;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
218;Van Laack;;47;148;154;88;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
219;Van Laack;;48;148;154;88;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
220;Van Laack;;48;148;154;88;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
221;Van Laack;;49;152;164;90;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
222;Van Laack;;49;152;164;90;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
223;Van Laack;;50;152;164;90;5;65;;;;Langarm;Business Shirt;;;;;;;20130407
224;Van Laack;;50;152;164;90;5;68;;;;Langarm;Business Shirt;;;;;;;20130407
225;Van Laack;;37;102;92;80;5;65;;;;Langarm;Slimfit;;;;;;;20130407
226;Van Laack;;37;102;92;80;5;68;;;;Langarm;Slimfit;;;;;;;20130407
227;Van Laack;;38;102;92;80;5;68;;;;Langarm;Slimfit;;;;;;;20130407
228;Van Laack;;38;102;92;80;5;72;;;;Langarm;Slimfit;;;;;;;20130407
229;Van Laack;;39;108;98;81;5;65;;;;Langarm;Slimfit;;;;;;;20130407
230;Van Laack;;39;108;98;81;5;68;;;;Langarm;Slimfit;;;;;;;20130407
231;Van Laack;;40;108;98;81;5;65;;;;Langarm;Slimfit;;;;;;;20130407
232;Van Laack;;40;108;98;81;5;68;;;;Langarm;Slimfit;;;;;;;20130407
233;Van Laack;;41;114;104;82;5;65;;;;Langarm;Slimfit;;;;;;;20130407
234;Van Laack;;41;114;104;82;5;68;;;;Langarm;Slimfit;;;;;;;20130407
235;Van Laack;;42;114;104;82;5;65;;;;Langarm;Slimfit;;;;;;;20130407
236;Van Laack;;42;114;104;82;5;68;;;;Langarm;Slimfit;;;;;;;20130407
237;Van Laack;;43;120;110;83;5;65;;;;Langarm;Slimfit;;;;;;;20130407
238;Van Laack;;43;120;110;83;5;68;;;;Langarm;Slimfit;;;;;;;20130407
239;Van Laack;;44;120;110;83;5;65;;;;Langarm;Slimfit;;;;;;;20130407
240;Van Laack;;44;120;110;83;5;68;;;;Langarm;Slimfit;;;;;;;20130407
241;Olymp;;37;114;102;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
242;Olymp;;38;114;102;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
243;Olymp;;39;120;106;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
244;Olymp;;40;120;106;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
245;Olymp;;41;126;112;82;12;;;;Kurzarm;modern fit;;;;;;;;20130407
